product_id,title,product_type,price,image_url,visual_description,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,marketing_copy,gender,creative_collections,utility_collections
9175880106211,"Maximalist Beach Towel for Art-Forward Summer Dressers — Abstract Paint Splash AOP Microfiber, Festival Pool Gear, Bold Summer Accessory, Quick-Dry Art Towel, Artistic Beach Gift",Beach Towel,39.08,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/ff09513c-il_fullxfull.7724264917_3yhn.png?v=1778425008,Abstract art aop print in vivid multicolor tones; full edge-to-edge sublimation coverage on Beach Towel,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your walls should scream as loud as your fit.,Girls,Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts|Chromatic Overload,Home & Living|Accessories
9175880138979,Rainbow Fish Primal Print Hoodie - Vibrant Aquatic Art Sweatshirt for Bold Streetwear,Hoodie,63.07,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/866d1994-il_fullxfull.7738018623_3l4c.jpg?v=1774790472,All-over print in rainbow tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,This isn't clothing. It's an argument for color.,Guys+Girls,Boundless Bleeds|Chromatic Overload|StreetsmART,
9175880171747,Vibrant Water Splash Hoodie – Psychedelic Fluid Art Pullover,Hoodie,59.99,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/vibrant-water-splash-hoodie-psychedelic-fluid-art-pullover-9939922.png?v=1778286006,Psychedelic full-coverage print in vivid multicolor tones; full edge-to-edge sublimation coverage on Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,Wear what your pineal gland dreams about.,Guys+Girls,Boundless Bleeds|Static Frequency|Cognitive Drift|StreetsmART|Maximalist Motifs|Chromatic Overload,
9176120393955,"Graffiti Urban Street Art Reversible Bucket Hat for Hip-Hop Maximalists — Multicolor AOP Typography Print, Both Sides Printed, Festival Streetwear Statement Headwear",Bucket Hat,40.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/Model_wearing_clothing_article_9744de8c4e.jpg?v=1774790711,Graffiti-style street art print in multicolor tones; full edge-to-edge sublimation coverage on Bucket Hat,main character energy,festival core 2026,art kid fashion,hyperpop streetwear,all over print,AOP fashion,festival outfit,streetwear,statement piece,graphic print,alt fashion,unique gift,The spray can is mightier than the sword. Wear the proof.,Guys+Girls,StreetsmART|Boundless Bleeds|Maximalist Motifs|Color Riot,Accessories
9176123769059,Wide Leg Pants Unisex Custom Print Streetwear Lounge Joggers Drawstring Comfort Fit,Pants,49.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-wide-leg-pants-white-front-69b29b94c8999.jpg?v=1774790897,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Pants,dopamine dressing,eclectic maximalism,art kid fashion,main character energy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Not a look. A statement of existence.,Guys+Girls,Boundless Bleeds|StreetsmART|Static Frequency|Transcendent Artifacts,
9184084590819,"Maximalist AOP Two-Button Suit | 260gsm British-Fabric Blazer + Trouser Set — Silk-Lined Statement Formalwear for Weddings, Galleries, Graduations & Boardroom Subversion (S–5XL)",Suit,62.53,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/260gsm-two-button-suitall-over-printing-5000509.png?v=1778286007,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Suit,wearable art movement,eclectic maximalism,dopamine dressing,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys+Girls,Boundless Bleeds|Cognitive Drift|Maximalist Motifs|Transcendent Artifacts,
9184105824483,Graffiti Mashup AOP Bomber Jacket — White Street-Tag Collage Statement Outerwear for Urban Art Collectors,Bomber Jacket,91.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/all-over-print-unisex-bomber-jacket-white-front-69b6dce6e221f.png?v=1779613809,Graffiti-style street art print in white tones; full edge-to-edge sublimation coverage on Bomber Jacket,art kid fashion,main character energy,eclectic maximalism,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Carry the city on your back. Wear the walls that shaped you.,Guys+Girls,StreetsmART|Boundless Bleeds|Transcendent Artifacts,
9184218874083,Lightning Complex Abstract Art Flannel Blanket – Storm Aesthetic Maximalist Bedding (60x80in),Blanket,76.33,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/5694350e26907452c0c5a9b70247a7a3.jpg?v=1774455997,Abstract art aop print in vivid multicolor tones; full edge-to-edge sublimation coverage on Blanket,serotonin boost fashion,dopamine dressing,wearable art movement,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your drip is a public service announcement.,Guys+Girls,Maximalist Motifs|Static Frequency|Cognitive Drift|Transcendent Artifacts|Hyperdensity,Home & Living
9184219070691,Lightning Complex Abstract Art Flannel Blanket 70x80 Cozy Mindful Comfort With Sustainable Warmth,Blanket,82.93,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/27f42ab3812bc19263fcb4c7304e2657.jpg?v=1774455998,Abstract art aop print in vivid multicolor tones; full edge-to-edge sublimation coverage on Blanket,serotonin boost fashion,dopamine dressing,wearable art movement,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"When you walk in, the room adjusts its brightness.",Guys+Girls,Maximalist Motifs|Static Frequency|Cognitive Drift|Transcendent Artifacts|Hyperdensity,Home & Living
9184219234531,"Lightning Complex AOP Flannel Throw Blanket 30""×40"" | Psychedelic Ribbon-Wave Maximalist Couch Blanket (280gsm, Dual-Sided Print)",Throw Blanket,33.76,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/d95fcf23e6f9012d11a9c3e73a75ee05.jpg?v=1774456094,Psychedelic full-coverage print in vivid multicolor tones; full edge-to-edge sublimation coverage on Throw Blanket,serotonin boost fashion,dopamine dressing,wearable art movement,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Close your eyes. Open your wardrobe. Same difference.,Guys+Girls,Static Frequency|Cognitive Drift|Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts|Chromatic Overload,Home & Living
9184219300067,Chill Grommet Curtains For Work Life Balance And Eco Style,Curtain,90.73,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/9d2918df86c7165b6ceec4ca9cb83f07.jpg?v=1774456094,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Curtain,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Wear what others can't explain.,Guys+Girls,Transcendent Artifacts|Chromatic Overload|Color Riot,Home & Living
9184219365603,"Lightning Complex AOP Flannel Fleece Blanket 40""×50"" | Psychedelic Ribbon-Wave Maximalist Throw (250gsm)",Throw Blanket,24.95,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/fceec3346e9bebd072467a029d38ab13.jpg?v=1774456095,Psychedelic full-coverage print in vivid multicolor tones; full edge-to-edge sublimation coverage on Throw Blanket,serotonin boost fashion,dopamine dressing,wearable art movement,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your aura called — it wants to be seen from orbit.,Guys+Girls,Static Frequency|Cognitive Drift|Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts|Chromatic Overload,Home & Living
9184219398371,"Lightning Complex AOP Vintage Flannel Blanket 50""×60"" | Psychedelic Ribbon-Wave Maximalist Throw (250gsm)",Throw Blanket,29.81,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/c40df9cee4552bb6104448cb8479cd9c.jpg?v=1774456095,Psychedelic full-coverage print in vivid multicolor tones; full edge-to-edge sublimation coverage on Throw Blanket,serotonin boost fashion,dopamine dressing,wearable art movement,quiet chaos aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Wear what your pineal gland dreams about.,Guys+Girls,Static Frequency|Cognitive Drift|StreetsmART|Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts,Home & Living
9184467976419,Shattered Mosaic Shirt & Shorts Set — Stone & Amber Fragment AOP Matching Two-Piece Summer Fit,Shorts,41.62,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/3e176ecea97b9d8ac0027668b800afb1.png?v=1778715983,All-over print in red tones; full edge-to-edge sublimation coverage on Shorts,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys+Girls,Boundless Bleeds|Chromatic Overload|Color Riot,Accessories
9184468140259,Maximalist AOP Plush-Lined Full-Zip Hoodie | 480gsm Scuba-Shell Heavyweight Cold-Weather Streetwear — Festival Winter Statement Layer (S–5XL),Zip-Up Hoodie,71.97,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/230gsm-full-zip-up-hoodie-with-plush-liningall-over-printing-2137119.png?v=1778286007,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Zip-Up Hoodie,art kid fashion,main character energy,hyperpop streetwear,festival core 2026,all over print,AOP fashion,streetwear,graphic print,bold print,alt fashion,wearable art,festival outfit,When mundane isn't in your vocabulary.,Guys+Girls,Boundless Bleeds|StreetsmART|Cognitive Drift|Maximalist Motifs,
9184472826083,Shattered Mosaic Faux Linen Shirt — Stone & Amber Stained-Glass AOP Long Sleeve with Pocket,Button-Up Shirt,32.81,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/8ca5f1562fcfe8d71791c26feaaba3a3.png?v=1778721747,All-over print in red tones; full edge-to-edge sublimation coverage on Button-Up Shirt,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Wear what others can't explain.,Guys+Girls,Boundless Bleeds|Chromatic Overload|Color Riot,Accessories
9184472957155,Graffiti Frame Cotton Tank Top — Teal Tank with Street Art Chest Print for Summer Sessions,Tank Top,23.26,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/003bd9aa1c6bdf0d70e03531464a7c41.png?v=1778721895,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Tank Top,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Carry the city on your back. Wear the walls that shaped you.,Guys+Girls,Boundless Bleeds|StreetsmART|Chromatic Overload,
9184473481443,Shattered Mosaic Compression Shorts — Stone & Amber Fragment AOP Base Layer for Bold Training,Compression Shorts,25.95,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/72337b9146469dc3eef4fa34d7bff85d.png?v=1778721654,All-over print in red tones; full edge-to-edge sublimation coverage on Compression Shorts,festival core 2026,dopamine dressing,chromatic therapy,vivid aura aesthetic,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your body is the canvas. Act accordingly.,Guys+Girls,Boundless Bleeds|Transcendent Artifacts|Chromatic Overload,Accessories
9184477446371,"Maximalist AOP Quick-Dry Men's Athletic Mesh Tank Top | 170gsm Moisture-Wicking Performance Vest — Gym, Court, Festival & Streetwear Crossover Statement (S–3XL)",Tank Top,20.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/0f835c78ed272403a8366629eafc4258.png?v=1778388796,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Tank Top,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Curated chaos for the aesthetically enlightened.,Guys,Boundless Bleeds|StreetsmART|Cognitive Drift|Maximalist Motifs,
9184478396643,Shattered Mosaic Hooded Trench Coat — Stone & Amber Stained-Glass AOP Short Rain Layer for Urban Rebels,Coat,55.5,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/afa327ec4858ee8df2e221c08a298fc6.png?v=1778721822,All-over print in red tones; full edge-to-edge sublimation coverage on Coat,main character energy,festival core 2026,art kid fashion,hyperpop streetwear,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,"Tag everything, including the algorithm.",Guys+Girls,Boundless Bleeds|Chromatic Overload|Color Riot,Accessories
9185450131683,"Bubble Bloom Abstract Art Print — Custom-Sized Museum-Grade Giclée, Multicolor Circle Pop Wall Art",Art Print,77.22,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/2943713_custom-sized-art-prints_0.jpg?v=1774791010,Abstract art aop print in multicolor tones; full edge-to-edge sublimation coverage on Art Print,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Wear the whole garden. Let the sidewalk be your runway.,Guys+Girls,Primal Prints|Transcendent Artifacts|Quantum Bloom|Color Riot,
9185451049187,"Graffiti Tag Wall Leather Wallet for Streetwear Collectors — Urban Spray-Paint AOP Bifold, Handmade to Order",Wallet,105.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/rn-image_picker_lib_temp_ef0a37bb-2288-4078-822f-65240cff0363.jpg?v=1781511278,Graffiti-style street art print in vivid multicolor tones; full edge-to-edge sublimation coverage on Wallet,dopamine dressing,eclectic maximalism,main character energy,festival core 2026,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Carry the city on your back. Wear the walls that shaped you.,Guys+Girls,StreetsmART|Boundless Bleeds|Chromatic Overload,
9185451606243,"AOP Hazmat Suit Costume for Bold Festival and Event Dressers — All-Over Print Statement Costume, Rave Halloween Statement Suit, Maximalist Wearable Art",Costume,143.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/2943859_0_3d.png?v=1778721454,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Costume,weird girl aesthetic,wearable art movement,dopamine dressing,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Your body is the canvas. Act accordingly.,Girls,Boundless Bleeds|Maximalist Motifs|Chromatic Overload,
9185452687587,"Venomous Custom Print Shirt | Silk, Linen, or Organic Cotton",Mens Short Sleeve Shirt,150.0,https://cdn.shopify.com/s/files/1/0788/2358/8067/files/venomous-custom-print-shirt-silk-linen-or-organic-cotton-9199316.png?v=1778120107,All-over print in vivid multicolor tones; full edge-to-edge sublimation coverage on Mens Short Sleeve Shirt,dopamine dressing,wearable art movement,eclectic maximalism,chromatic therapy,all over print,AOP fashion,festival outfit,rave wear,streetwear,statement piece,graphic print,bold print,Art shouldn't stay on walls. Let it walk.,Guys,Boundless Bleeds|Maximalist Motifs|Transcendent Artifacts,
